,Fitness,all,run
300,0.0,0.0,29
400,0.0,0.0,29
500,0.0,0.0,29
600,0.0,0.0,29
700,0.0,0.0,29
800,0.0,0.0,29
900,0.0,0.0,29
1015,0.30103,0.30103,29
1100,0.30103,0.30103,29
1200,0.30103,0.30103,29
1379,0.4771213,0.4771213,29
1444,0.4771213,0.4771213,29
1506,0.4771213,0.4771213,29
1601,0.4771213,0.4771213,29
1715,0.4771213,0.4771213,29
1809,0.4771213,0.4771213,29
1908,0.4771213,0.4771213,29
2010,0.4771213,0.4771213,29
2105,0.4771213,0.4771213,29
2207,0.4771213,0.4771213,29
2310,0.60206,0.60206,29
2400,0.60206,0.60206,29
2506,0.60206,0.60206,29
2603,0.60206,0.60206,29
2701,0.60206,0.60206,29
2803,0.60206,0.60206,29
2988,0.69897,0.69897,29
3005,0.69897,0.69897,29
3140,0.69897,0.69897,29
3200,0.60206,0.60206,29
3302,0.60206,0.60206,29
3403,0.69897,0.69897,29
3557,0.69897,0.69897,29
3671,0.69897,0.69897,29
3710,0.69897,0.69897,29
3822,0.69897,0.69897,29
3911,0.69897,0.69897,29
4022,0.69897,0.69897,29
4105,0.69897,0.69897,29
4200,0.69897,0.69897,29
4314,0.69897,0.69897,29
4455,0.69897,0.69897,29
4515,0.69897,0.69897,29
4666,0.69897,0.69897,29
4705,0.69897,0.69897,29
4810,0.69897,0.69897,29
4901,0.69897,0.69897,29
5001,0.69897,0.69897,29
5118,0.69897,0.69897,29
5201,0.69897,0.69897,29
5302,0.69897,0.69897,29
5402,0.69897,0.69897,29
5504,0.69897,0.69897,29
5603,0.69897,0.69897,29
5706,0.69897,0.69897,29
5800,0.69897,0.69897,29
5908,0.69897,0.69897,29
6000,0.69897,0.69897,29
6117,0.69897,0.69897,29
6211,0.69897,0.69897,29
6301,0.69897,0.69897,29
6400,0.69897,0.69897,29
6503,0.69897,0.69897,29
6604,0.69897,0.69897,29
6706,0.69897,0.69897,29
6800,0.69897,0.69897,29
6900,0.69897,0.69897,29
7001,0.69897,0.69897,29
7100,0.69897,0.69897,29
7200,0.69897,0.69897,29
7300,0.69897,0.69897,29
7484,0.7781513,0.7781513,29
7524,0.7781513,0.7781513,29
7600,0.69897,0.69897,29
7701,0.69897,0.69897,29
7800,0.69897,0.69897,29
7971,0.7781513,0.7781513,29
8000,0.69897,0.69897,29
8100,0.69897,0.69897,29
8200,0.69897,0.69897,29
8301,0.69897,0.69897,29
8457,0.7781513,0.7781513,29
8549,0.7781513,0.7781513,29
8604,0.7781513,0.7781513,29
8702,0.7781513,0.7781513,29
8828,0.7781513,0.7781513,29
8912,0.7781513,0.7781513,29
9006,0.7781513,0.7781513,29
9106,0.7781513,0.7781513,29
9201,0.7781513,0.7781513,29
9303,0.7781513,0.7781513,29
9401,0.7781513,0.7781513,29
9501,0.7781513,0.7781513,29
9602,0.7781513,0.7781513,29
9708,0.7781513,0.7781513,29
9803,0.7781513,0.7781513,29
9904,0.7781513,0.7781513,29
10000,0.7781513,0.7781513,29
0,0.0,0.0,30
101,0.0,0.0,30
204,0.0,0.0,30
368,0.0,0.0,30
401,0.0,0.0,30
537,0.0,0.0,30
621,0.0,0.0,30
727,0.0,0.0,30
809,0.0,0.0,30
900,-1.0,-1.0,30
1000,-1.0,-1.0,30
1100,-1.0,-1.0,30
1217,0.0,0.0,30
1322,0.0,0.0,30
1400,-1.0,-1.0,30
1500,-1.0,-1.0,30
1607,0.0,0.0,30
1746,0.30103,0.30103,30
1802,0.0,0.0,30
1916,0.0,0.0,30
2000,-1.0,-1.0,30
2100,-1.0,-1.0,30
2200,-1.0,-1.0,30
2308,0.0,0.0,30
2498,0.30103,0.30103,30
2555,0.0,0.0,30
2600,-1.0,-1.0,30
2703,0.0,0.0,30
2800,-1.0,-1.0,30
2915,0.0,0.0,30
3049,0.0,0.0,30
3152,0.0,0.0,30
3277,0.0,0.0,30
3301,0.0,0.0,30
3400,-1.0,-1.0,30
3516,0.0,0.0,30
3657,0.0,0.0,30
3718,0.0,0.0,30
3809,0.0,0.0,30
3941,0.0,0.0,30
4000,-1.0,-1.0,30
4100,-1.0,-1.0,30
4209,0.0,0.0,30
4327,0.0,0.0,30
4424,0.30103,0.30103,30
4544,0.0,0.0,30
4627,0.0,0.0,30
4783,0.0,0.0,30
4851,0.0,0.0,30
4964,0.0,0.0,30
5055,0.0,0.0,30
5121,0.30103,0.30103,30
5200,-1.0,-1.0,30
5300,-1.0,-1.0,30
5405,0.0,0.0,30
5500,0.0,0.0,30
5600,0.0,0.0,30
5700,0.0,0.0,30
5834,0.30103,0.30103,30
5900,0.30103,0.30103,30
6010,0.4771213,0.4771213,30
6100,0.30103,0.30103,30
6200,0.30103,0.30103,30
6300,0.30103,0.30103,30
6451,0.69897,0.69897,30
6544,0.69897,0.69897,30
6635,0.60206,0.60206,30
6733,0.60206,0.60206,30
6818,0.60206,0.60206,30
6901,0.60206,0.60206,30
7006,0.60206,0.60206,30
7176,0.69897,0.69897,30
7236,0.69897,0.69897,30
7328,0.69897,0.69897,30
7416,0.69897,0.69897,30
7500,0.69897,0.69897,30
7602,0.69897,0.69897,30
7700,0.69897,0.69897,30
7803,0.69897,0.69897,30
7900,0.69897,0.69897,30
8000,0.69897,0.69897,30
8100,0.69897,0.69897,30
8200,0.7781513,0.7781513,30
8318,0.7781513,0.7781513,30
8400,0.7781513,0.7781513,30
8546,0.7781513,0.7781513,30
8621,0.7781513,0.7781513,30
8736,0.7781513,0.7781513,30
8803,0.7781513,0.7781513,30
8901,0.7781513,0.7781513,30
9001,0.7781513,0.7781513,30
9109,0.7781513,0.7781513,30
9206,0.7781513,0.7781513,30
9302,0.7781513,0.7781513,30
9416,0.7781513,0.7781513,30
9502,0.7781513,0.7781513,30
9600,0.7781513,0.7781513,30
9701,0.7781513,0.7781513,30
9808,0.7781513,0.7781513,30
9904,0.7781513,0.7781513,30
10002,0.7781513,0.7781513,30
0,0.0,0.0,31
100,0.0,0.0,31
200,0.0,0.0,31
301,0.0,0.0,31
413,0.0,0.0,31
504,0.0,0.0,31
613,0.0,0.0,31
700,-1.0,-1.0,31
800,-1.0,-1.0,31
900,-1.0,-1.0,31
1000,-1.0,-1.0,31
1100,-1.0,-1.0,31
1200,-1.0,-1.0,31
1300,-1.0,-1.0,31
1481,0.0,0.0,31
1509,0.0,0.0,31
1600,-1.0,-1.0,31
1700,-1.0,-1.0,31
1800,-1.0,-1.0,31
1943,0.0,0.0,31
2020,0.0,0.0,31
2100,-1.0,-1.0,31
2200,-1.0,-1.0,31
2300,-1.0,-1.0,31
2467,0.0,0.0,31
2567,0.30103,0.30103,31
2662,0.30103,0.30103,31
2723,0.30103,0.30103,31
2867,0.0,0.0,31
2916,0.0,0.0,31
3020,0.0,0.0,31
3100,-1.0,-1.0,31
3200,-1.0,-1.0,31
3375,0.30103,0.30103,31
3407,0.0,0.0,31
3500,-1.0,-1.0,31
3646,0.0,0.0,31
3752,0.0,0.0,31
3800,-1.0,-1.0,31
3929,0.0,0.0,31
4000,-1.0,-1.0,31
4149,0.0,0.0,31
4234,0.30103,0.30103,31
4311,0.0,0.0,31
4409,0.0,0.0,31
4553,0.0,0.0,31
4669,0.30103,0.30103,31
4707,0.0,0.0,31
4800,-1.0,-1.0,31
4900,-1.0,-1.0,31
5000,-1.0,-1.0,31
5178,0.0,0.0,31
5200,-1.0,-1.0,31
5300,-1.0,-1.0,31
5449,0.0,0.0,31
5548,0.0,0.0,31
5600,-1.0,-1.0,31
5741,0.0,0.0,31
5805,0.0,0.0,31
5916,0.0,0.0,31
6000,-1.0,-1.0,31
6168,0.0,0.0,31
6285,0.0,0.0,31
6331,0.30103,0.30103,31
6401,0.30103,0.30103,31
6500,-1.0,-1.0,31
6611,0.0,0.0,31
6713,0.0,0.0,31
6807,0.30103,0.30103,31
6904,0.0,0.0,31
7000,-1.0,-1.0,31
7110,0.30103,0.30103,31
7237,0.0,0.0,31
7300,-1.0,-1.0,31
7432,0.0,0.0,31
7560,0.30103,0.30103,31
7600,-1.0,-1.0,31
7700,-1.0,-1.0,31
7800,-1.0,-1.0,31
7980,0.30103,0.30103,31
8027,0.0,0.0,31
8148,0.0,0.0,31
8234,0.0,0.0,31
8300,-1.0,-1.0,31
8400,-1.0,-1.0,31
8500,-1.0,-1.0,31
8646,0.30103,0.30103,31
8731,0.30103,0.30103,31
8800,0.30103,0.30103,31
8900,0.30103,0.30103,31
9000,0.30103,0.30103,31
9191,0.4771213,0.4771213,31
9286,0.4771213,0.4771213,31
9303,0.60206,0.60206,31
9415,0.60206,0.60206,31
9510,0.69897,0.69897,31
9619,0.69897,0.69897,31
9719,0.69897,0.69897,31
9805,0.69897,0.69897,31
9906,0.69897,0.69897,31
10000,0.69897,0.69897,31
0,0.0,0.0,32
100,0.0,0.0,32
200,0.0,0.0,32
300,0.0,0.0,32
400,0.0,0.0,32
500,0.0,0.0,32
600,0.0,0.0,32
700,0.0,0.0,32
803,0.0,0.0,32
967,0.30103,0.30103,32
1066,0.30103,0.30103,32
1176,0.0,0.0,32
1200,-1.0,-1.0,32
1314,0.0,0.0,32
1407,0.0,0.0,32
1503,0.30103,0.30103,32
1600,-1.0,-1.0,32
1700,-1.0,-1.0,32
1840,0.0,0.0,32
1955,0.0,0.0,32
2002,0.0,0.0,32
2100,-1.0,-1.0,32
2257,0.0,0.0,32
2375,0.0,0.0,32
2420,0.0,0.0,32
2509,0.4771213,0.4771213,32
2642,0.0,0.0,32
2706,0.0,0.0,32
2815,0.0,0.0,32
2947,0.30103,0.30103,32
3000,-1.0,-1.0,32
3100,-1.0,-1.0,32
3200,-1.0,-1.0,32
3300,-1.0,-1.0,32
3442,0.0,0.0,32
3500,-1.0,-1.0,32
3621,0.0,0.0,32
3742,0.0,0.0,32
3802,0.0,0.0,32
3900,-1.0,-1.0,32
4000,-1.0,-1.0,32
4126,0.0,0.0,32
4251,0.0,0.0,32
4321,0.0,0.0,32
4400,-1.0,-1.0,32
4500,-1.0,-1.0,32
4631,0.0,0.0,32
4764,0.0,0.0,32
4804,0.0,0.0,32
4900,-1.0,-1.0,32
5088,0.0,0.0,32
5121,0.0,0.0,32
5203,0.0,0.0,32
5300,-1.0,-1.0,32
5439,0.0,0.0,32
5523,0.0,0.0,32
5620,0.0,0.0,32
5700,-1.0,-1.0,32
5805,0.30103,0.30103,32
5903,0.30103,0.30103,32
6000,-1.0,-1.0,32
6100,-1.0,-1.0,32
6218,0.0,0.0,32
6372,0.0,0.0,32
6413,0.0,0.0,32
6500,-1.0,-1.0,32
6600,-1.0,-1.0,32
6773,0.0,0.0,32
6800,-1.0,-1.0,32
6962,0.30103,0.30103,32
7042,0.30103,0.30103,32
7126,0.0,0.0,32
7242,0.30103,0.30103,32
7379,0.0,0.0,32
7425,0.0,0.0,32
7546,0.0,0.0,32
7616,0.0,0.0,32
7761,0.0,0.0,32
7840,0.0,0.0,32
7900,-1.0,-1.0,32
8035,0.0,0.0,32
8133,0.0,0.0,32
8205,0.0,0.0,32
8300,-1.0,-1.0,32
8434,0.0,0.0,32
8551,0.30103,0.30103,32
8697,0.30103,0.30103,32
8719,0.0,0.0,32
8814,0.0,0.0,32
8972,0.0,0.0,32
9072,0.0,0.0,32
9183,0.0,0.0,32
9201,0.0,0.0,32
9300,-1.0,-1.0,32
9400,-1.0,-1.0,32
9514,0.0,0.0,32
9602,0.0,0.0,32
9705,0.30103,0.30103,32
9869,0.0,0.0,32
9900,-1.0,-1.0,32
10000,-1.0,-1.0,32
0,0.0,0.0,33
100,0.0,0.0,33
200,0.0,0.0,33
333,0.30103,0.30103,33
474,0.30103,0.30103,33
505,0.0,0.0,33
628,0.0,0.0,33
716,0.0,0.0,33
886,0.0,0.0,33
957,0.30103,0.30103,33
1014,0.0,0.0,33
1163,0.0,0.0,33
1200,0.0,0.0,33
1346,0.4771213,0.4771213,33
1401,0.4771213,0.4771213,33
1542,0.60206,0.60206,33
1612,0.60206,0.60206,33
1704,0.60206,0.60206,33
1816,0.60206,0.60206,33
1916,0.60206,0.60206,33
2003,0.60206,0.60206,33
2111,0.60206,0.60206,33
2203,0.60206,0.60206,33
2300,0.60206,0.60206,33
2400,0.60206,0.60206,33
2502,0.60206,0.60206,33
2600,0.60206,0.60206,33
2704,0.60206,0.60206,33
2844,0.69897,0.69897,33
2917,0.69897,0.69897,33
3007,0.69897,0.69897,33
3150,0.69897,0.69897,33
3200,0.69897,0.69897,33
3350,0.7781513,0.7781513,33
3430,0.7781513,0.7781513,33
3515,0.7781513,0.7781513,33
3616,0.7781513,0.7781513,33
3701,0.7781513,0.7781513,33
3810,0.7781513,0.7781513,33
3918,0.7781513,0.7781513,33
4003,0.7781513,0.7781513,33
4103,0.7781513,0.7781513,33
4206,0.7781513,0.7781513,33
4303,0.7781513,0.7781513,33
4403,0.7781513,0.7781513,33
4507,0.7781513,0.7781513,33
4600,0.7781513,0.7781513,33
4700,0.7781513,0.7781513,33
4802,0.7781513,0.7781513,33
4903,0.7781513,0.7781513,33
5004,0.7781513,0.7781513,33
5102,0.7781513,0.7781513,33
5202,0.7781513,0.7781513,33
5301,0.7781513,0.7781513,33
5408,0.7781513,0.7781513,33
5501,0.7781513,0.7781513,33
5603,0.7781513,0.7781513,33
5701,0.7781513,0.7781513,33
5805,0.7781513,0.7781513,33
5902,0.7781513,0.7781513,33
6003,0.7781513,0.7781513,33
6101,0.7781513,0.7781513,33
6204,0.7781513,0.7781513,33
6300,0.7781513,0.7781513,33
6404,0.7781513,0.7781513,33
6500,0.7781513,0.7781513,33
6601,0.7781513,0.7781513,33
6701,0.7781513,0.7781513,33
6800,0.7781513,0.7781513,33
6901,0.7781513,0.7781513,33
7002,0.7781513,0.7781513,33
7100,0.7781513,0.7781513,33
7201,0.7781513,0.7781513,33
7300,0.7781513,0.7781513,33
7400,0.7781513,0.7781513,33
7503,0.7781513,0.7781513,33
7600,0.7781513,0.7781513,33
7703,0.7781513,0.7781513,33
7802,0.7781513,0.7781513,33
7900,0.7781513,0.7781513,33
8000,0.7781513,0.7781513,33
8103,0.7781513,0.7781513,33
8201,0.7781513,0.7781513,33
8300,0.7781513,0.7781513,33
8402,0.7781513,0.7781513,33
8500,0.7781513,0.7781513,33
8600,0.7781513,0.7781513,33
8702,0.7781513,0.7781513,33
8800,0.7781513,0.7781513,33
8900,0.7781513,0.7781513,33
9000,0.7781513,0.7781513,33
9100,0.7781513,0.7781513,33
9200,0.7781513,0.7781513,33
9300,0.7781513,0.7781513,33
9402,0.7781513,0.7781513,33
9500,0.7781513,0.7781513,33
9600,0.7781513,0.7781513,33
9700,0.7781513,0.7781513,33
9804,0.7781513,0.7781513,33
9904,0.7781513,0.7781513,33
10000,0.7781513,0.7781513,33
0,0.0,0.0,34
100,0.0,0.0,34
200,0.0,0.0,34
300,0.0,0.0,34
493,0.30103,0.30103,34
530,0.4771213,0.4771213,34
601,0.4771213,0.4771213,34
744,0.60206,0.60206,34
831,0.60206,0.60206,34
929,0.60206,0.60206,34
1004,0.60206,0.60206,34
1110,0.60206,0.60206,34
1200,0.60206,0.60206,34
1308,0.60206,0.60206,34
1403,0.60206,0.60206,34
1501,0.60206,0.60206,34
1606,0.69897,0.69897,34
1740,0.69897,0.69897,34
1817,0.69897,0.69897,34
1911,0.69897,0.69897,34
2010,0.69897,0.69897,34
2113,0.69897,0.69897,34
2227,0.69897,0.69897,34
2310,0.69897,0.69897,34
2414,0.69897,0.69897,34
2503,0.69897,0.69897,34
2601,0.69897,0.69897,34
2702,0.69897,0.69897,34
2806,0.7781513,0.7781513,34
2928,0.7781513,0.7781513,34
3005,0.7781513,0.7781513,34
3101,0.7781513,0.7781513,34
3209,0.7781513,0.7781513,34
3306,0.7781513,0.7781513,34
3408,0.7781513,0.7781513,34
3500,0.7781513,0.7781513,34
3602,0.7781513,0.7781513,34
3700,0.7781513,0.7781513,34
3802,0.7781513,0.7781513,34
3902,0.7781513,0.7781513,34
4001,0.7781513,0.7781513,34
4101,0.7781513,0.7781513,34
4205,0.7781513,0.7781513,34
4302,0.7781513,0.7781513,34
4401,0.7781513,0.7781513,34
4502,0.7781513,0.7781513,34
4603,0.7781513,0.7781513,34
4701,0.7781513,0.7781513,34
4806,0.7781513,0.7781513,34
4902,0.7781513,0.7781513,34
5001,0.7781513,0.7781513,34
5100,0.7781513,0.7781513,34
5200,0.7781513,0.7781513,34
5300,0.7781513,0.7781513,34
5400,0.7781513,0.7781513,34
5506,0.7781513,0.7781513,34
5602,0.7781513,0.7781513,34
5700,0.7781513,0.7781513,34
5803,0.7781513,0.7781513,34
5903,0.7781513,0.7781513,34
6001,0.7781513,0.7781513,34
6101,0.7781513,0.7781513,34
6200,0.7781513,0.7781513,34
6302,0.7781513,0.7781513,34
6404,0.7781513,0.7781513,34
6507,0.7781513,0.7781513,34
6603,0.7781513,0.7781513,34
6702,0.7781513,0.7781513,34
6808,0.7781513,0.7781513,34
6901,0.7781513,0.7781513,34
7003,0.7781513,0.7781513,34
7104,0.7781513,0.7781513,34
7200,0.7781513,0.7781513,34
7304,0.7781513,0.7781513,34
7402,0.7781513,0.7781513,34
7502,0.7781513,0.7781513,34
7600,0.7781513,0.7781513,34
7700,0.7781513,0.7781513,34
7802,0.7781513,0.7781513,34
7900,0.7781513,0.7781513,34
8001,0.7781513,0.7781513,34
8100,0.7781513,0.7781513,34
8201,0.7781513,0.7781513,34
8301,0.7781513,0.7781513,34
8400,0.7781513,0.7781513,34
8500,0.7781513,0.7781513,34
8600,0.7781513,0.7781513,34
8701,0.7781513,0.7781513,34
8801,0.7781513,0.7781513,34
8900,0.7781513,0.7781513,34
9000,0.7781513,0.7781513,34
9100,0.7781513,0.7781513,34
9201,0.7781513,0.7781513,34
9300,0.7781513,0.7781513,34
9400,0.7781513,0.7781513,34
9502,0.7781513,0.7781513,34
9601,0.7781513,0.7781513,34
9703,0.7781513,0.7781513,34
9800,0.7781513,0.7781513,34
9900,0.7781513,0.7781513,34
10000,0.7781513,0.7781513,34
0,0.0,0.0,35
100,0.0,0.0,35
200,0.0,0.0,35
300,0.0,0.0,35
400,0.0,0.0,35
500,0.0,0.0,35
600,0.0,0.0,35
700,0.0,0.0,35
800,0.0,0.0,35
900,0.0,0.0,35
1000,0.0,0.0,35
1100,0.0,0.0,35
1283,0.30103,0.30103,35
1300,0.0,0.0,35
1400,0.0,0.0,35
1500,0.0,0.0,35
1600,0.0,0.0,35
1700,0.0,0.0,35
1800,0.0,0.0,35
1900,0.0,0.0,35
2000,0.0,0.0,35
2185,0.4771213,0.4771213,35
2201,0.4771213,0.4771213,35
2302,0.4771213,0.4771213,35
2401,0.4771213,0.4771213,35
2503,0.4771213,0.4771213,35
2602,0.4771213,0.4771213,35
2738,0.60206,0.60206,35
2817,0.60206,0.60206,35
2921,0.60206,0.60206,35
3002,0.60206,0.60206,35
3109,0.60206,0.60206,35
3200,0.60206,0.60206,35
3301,0.60206,0.60206,35
3401,0.60206,0.60206,35
3500,0.60206,0.60206,35
3665,0.69897,0.69897,35
3733,0.69897,0.69897,35
3856,0.69897,0.69897,35
3911,0.69897,0.69897,35
4045,0.69897,0.69897,35
4126,0.69897,0.69897,35
4235,0.69897,0.69897,35
4321,0.69897,0.69897,35
4419,0.69897,0.69897,35
4538,0.69897,0.69897,35
4600,0.60206,0.60206,35
4700,0.60206,0.60206,35
4842,0.69897,0.69897,35
4906,0.69897,0.69897,35
5019,0.69897,0.69897,35
5101,0.69897,0.69897,35
5249,0.69897,0.69897,35
5303,0.69897,0.69897,35
5401,0.69897,0.69897,35
5513,0.69897,0.69897,35
5606,0.69897,0.69897,35
5705,0.69897,0.69897,35
5801,0.69897,0.69897,35
5901,0.69897,0.69897,35
6003,0.69897,0.69897,35
6104,0.69897,0.69897,35
6201,0.69897,0.69897,35
6327,0.7781513,0.7781513,35
6423,0.7781513,0.7781513,35
6513,0.7781513,0.7781513,35
6618,0.7781513,0.7781513,35
6728,0.7781513,0.7781513,35
6865,0.7781513,0.7781513,35
6981,0.7781513,0.7781513,35
7065,0.7781513,0.7781513,35
7120,0.7781513,0.7781513,35
7213,0.7781513,0.7781513,35
7326,0.7781513,0.7781513,35
7402,0.7781513,0.7781513,35
7502,0.7781513,0.7781513,35
7605,0.7781513,0.7781513,35
7702,0.7781513,0.7781513,35
7800,0.7781513,0.7781513,35
7903,0.7781513,0.7781513,35
8002,0.7781513,0.7781513,35
8100,0.7781513,0.7781513,35
8203,0.7781513,0.7781513,35
8306,0.7781513,0.7781513,35
8408,0.7781513,0.7781513,35
8501,0.7781513,0.7781513,35
8600,0.7781513,0.7781513,35
8700,0.7781513,0.7781513,35
8800,0.7781513,0.7781513,35
8900,0.7781513,0.7781513,35
9000,0.7781513,0.7781513,35
9101,0.7781513,0.7781513,35
9201,0.7781513,0.7781513,35
9300,0.7781513,0.7781513,35
9400,0.7781513,0.7781513,35
9501,0.7781513,0.7781513,35
9600,0.7781513,0.7781513,35
9702,0.7781513,0.7781513,35
9804,0.7781513,0.7781513,35
9900,0.7781513,0.7781513,35
10004,0.7781513,0.7781513,35
0,0.0,0.0,36
153,0.30103,0.30103,36
200,0.0,0.0,36
303,0.30103,0.30103,36
400,0.0,0.0,36
500,0.0,0.0,36
661,0.30103,0.30103,36
723,0.30103,0.30103,36
800,0.0,0.0,36
900,0.0,0.0,36
1000,0.0,0.0,36
1100,0.0,0.0,36
1200,0.0,0.0,36
1300,0.0,0.0,36
1400,0.0,0.0,36
1500,0.0,0.0,36
1600,0.0,0.0,36
1701,0.0,0.0,36
1800,-1.0,-1.0,36
1900,-1.0,-1.0,36
2008,0.0,0.0,36
2100,-1.0,-1.0,36
2200,-1.0,-1.0,36
2300,-1.0,-1.0,36
2426,0.0,0.0,36
2531,0.0,0.0,36
2646,0.30103,0.30103,36
2746,0.30103,0.30103,36
2830,0.0,0.0,36
2900,-1.0,-1.0,36
3022,0.0,0.0,36
3164,0.30103,0.30103,36
3200,-1.0,-1.0,36
3300,-1.0,-1.0,36
3413,0.30103,0.30103,36
3568,0.30103,0.30103,36
3606,0.0,0.0,36
3700,-1.0,-1.0,36
3803,0.0,0.0,36
3900,-1.0,-1.0,36
4093,0.30103,0.30103,36
4103,0.0,0.0,36
4200,-1.0,-1.0,36
4324,0.0,0.0,36
4400,-1.0,-1.0,36
4500,-1.0,-1.0,36
4631,0.30103,0.30103,36
4700,-1.0,-1.0,36
4813,0.0,0.0,36
4904,0.0,0.0,36
5025,0.30103,0.30103,36
5109,0.30103,0.30103,36
5221,0.4771213,0.4771213,36
5302,0.4771213,0.4771213,36
5421,0.4771213,0.4771213,36
5504,0.4771213,0.4771213,36
5602,0.4771213,0.4771213,36
5703,0.4771213,0.4771213,36
5801,0.4771213,0.4771213,36
5904,0.4771213,0.4771213,36
6060,0.69897,0.69897,36
6165,0.69897,0.69897,36
6258,0.69897,0.69897,36
6305,0.60206,0.60206,36
6401,0.60206,0.60206,36
6502,0.60206,0.60206,36
6671,0.69897,0.69897,36
6760,0.69897,0.69897,36
6820,0.69897,0.69897,36
6912,0.69897,0.69897,36
7069,0.69897,0.69897,36
7101,0.69897,0.69897,36
7210,0.69897,0.69897,36
7328,0.69897,0.69897,36
7408,0.69897,0.69897,36
7504,0.69897,0.69897,36
7601,0.69897,0.69897,36
7707,0.69897,0.69897,36
7804,0.69897,0.69897,36
7900,0.69897,0.69897,36
8003,0.69897,0.69897,36
8102,0.69897,0.69897,36
8219,0.7781513,0.7781513,36
8368,0.7781513,0.7781513,36
8432,0.7781513,0.7781513,36
8501,0.69897,0.69897,36
8683,0.7781513,0.7781513,36
8722,0.7781513,0.7781513,36
8807,0.7781513,0.7781513,36
8966,0.7781513,0.7781513,36
9025,0.7781513,0.7781513,36
9117,0.7781513,0.7781513,36
9249,0.7781513,0.7781513,36
9320,0.7781513,0.7781513,36
9400,0.69897,0.69897,36
9500,0.69897,0.69897,36
9601,0.69897,0.69897,36
9700,0.69897,0.69897,36
9800,0.69897,0.69897,36
9900,0.69897,0.69897,36
10027,0.7781513,0.7781513,36
0,0.0,0.0,37
100,0.0,0.0,37
201,0.0,0.0,37
306,0.0,0.0,37
466,0.0,0.0,37
517,0.0,0.0,37
613,0.0,0.0,37
702,0.0,0.0,37
804,0.30103,0.30103,37
901,0.0,0.0,37
1056,0.0,0.0,37
1118,0.0,0.0,37
1237,0.0,0.0,37
1300,-1.0,-1.0,37
1410,0.0,0.0,37
1525,0.0,0.0,37
1600,-1.0,-1.0,37
1713,0.0,0.0,37
1807,0.0,0.0,37
1925,0.30103,0.30103,37
2016,0.0,0.0,37
2108,0.0,0.0,37
2222,0.30103,0.30103,37
2355,0.30103,0.30103,37
2403,0.30103,0.30103,37
2500,-1.0,-1.0,37
2600,-1.0,-1.0,37
2700,-1.0,-1.0,37
2800,-1.0,-1.0,37
2940,0.0,0.0,37
3070,0.0,0.0,37
3118,0.0,0.0,37
3200,-1.0,-1.0,37
3300,-1.0,-1.0,37
3400,-1.0,-1.0,37
3500,-1.0,-1.0,37
3605,0.0,0.0,37
3747,0.0,0.0,37
3892,0.0,0.0,37
3904,0.30103,0.30103,37
4000,-1.0,-1.0,37
4100,0.0,0.0,37
4200,0.0,0.0,37
4319,0.30103,0.30103,37
4400,0.30103,0.30103,37
4531,0.4771213,0.4771213,37
4610,0.4771213,0.4771213,37
4738,0.4771213,0.4771213,37
4808,0.4771213,0.4771213,37
4900,0.4771213,0.4771213,37
5085,0.60206,0.60206,37
5101,0.60206,0.60206,37
5244,0.60206,0.60206,37
5316,0.60206,0.60206,37
5477,0.69897,0.69897,37
5562,0.69897,0.69897,37
5609,0.69897,0.69897,37
5704,0.69897,0.69897,37
5856,0.69897,0.69897,37
5954,0.69897,0.69897,37
6012,0.7781513,0.7781513,37
6146,0.7781513,0.7781513,37
6200,0.7781513,0.7781513,37
6307,0.7781513,0.7781513,37
6410,0.7781513,0.7781513,37
6518,0.7781513,0.7781513,37
6603,0.7781513,0.7781513,37
6700,0.7781513,0.7781513,37
6807,0.7781513,0.7781513,37
6902,0.7781513,0.7781513,37
7000,0.7781513,0.7781513,37
7105,0.7781513,0.7781513,37
7204,0.7781513,0.7781513,37
7307,0.7781513,0.7781513,37
7408,0.7781513,0.7781513,37
7502,0.7781513,0.7781513,37
7607,0.7781513,0.7781513,37
7700,0.7781513,0.7781513,37
7800,0.7781513,0.7781513,37
7901,0.7781513,0.7781513,37
8001,0.7781513,0.7781513,37
8101,0.7781513,0.7781513,37
8216,0.7781513,0.7781513,37
8300,0.7781513,0.7781513,37
8402,0.7781513,0.7781513,37
8510,0.7781513,0.7781513,37
8605,0.7781513,0.7781513,37
8700,0.7781513,0.7781513,37
8801,0.7781513,0.7781513,37
8900,0.7781513,0.7781513,37
9000,0.7781513,0.7781513,37
9100,0.7781513,0.7781513,37
9202,0.7781513,0.7781513,37
9300,0.7781513,0.7781513,37
9400,0.7781513,0.7781513,37
9501,0.7781513,0.7781513,37
9603,0.7781513,0.7781513,37
9700,0.7781513,0.7781513,37
9800,0.7781513,0.7781513,37
9904,0.7781513,0.7781513,37
10000,0.7781513,0.7781513,37
0,0.0,0.0,38
100,0.0,0.0,38
200,0.0,0.0,38
300,0.0,0.0,38
400,0.0,0.0,38
500,0.0,0.0,38
600,0.0,0.0,38
701,0.0,0.0,38
851,0.0,0.0,38
903,0.0,0.0,38
1088,0.0,0.0,38
1115,0.0,0.0,38
1231,0.0,0.0,38
1377,0.30103,0.30103,38
1414,0.30103,0.30103,38
1502,0.0,0.0,38
1600,-1.0,-1.0,38
1778,0.0,0.0,38
1827,0.0,0.0,38
1919,0.0,0.0,38
2019,0.0,0.0,38
2146,0.0,0.0,38
2265,0.0,0.0,38
2300,-1.0,-1.0,38
2422,0.0,0.0,38
